"Utility.Number","Utility.Name","Utility.State","Utility.Type","Demand.Summer Peak","Demand.Winter Peak","Sources.Generation","Sources.Purchased","Sources.Other","Sources.Total","Uses.Retail","Uses.Resale","Uses.No Charge","Uses.Consumed","Uses.Losses","Uses.Total","Revenues.Retail","Revenue.Delivery","Revenue.Resale","Revenue.Adjustments","Revenue.Transmission","Revenue.Other","Revenue.Total","Retail.Residential.Revenue","Retail.Residential.Sales","Retail.Residential.Customers","Retail.Commercial.Revenue","Retail.Commercial.Sales","Retail.Commercial.Customers","Retail.Industrial.Revenue","Retail.Industrial.Sales","Retail.Industrial.Customers","Retail.Transportation.Revenue","Retail.Transportation.Sales","Retail.Transportation.Customers","Retail.Total.Revenue","Retail.Total.Sales","Retail.Total.Customers"
"123","City of Adel- (GA)","GA","Municipal","37.9","28.5","0.0","167511.0","0.0","167511.0","164020.0","0.0","0.0","787.0","2704.0","167511.0","15700.0","0.0","0.0","0.0","0.0","0.0","15700.0","3988.0","27905.0","2080.0","7268.0","77492.0","588.0","4444.0","58623.0","18.0","0.0","0.0","0.0","15700.0","164020.0","2686.0"
"149","City of Afton- (IA)","IA","Municipal","1.0","1.0","0.0","7290.0","0.0","7290.0","6895.0","0.0","67.0","0.0","328.0","7290.0","887.0","0.0","0.0","0.0","0.0","0.0","887.0","532.0","3985.0","434.0","355.0","2910.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","887.0","6895.0","514.0"
"150","Adrian Public Utilities Comm","MN","Municipal","3.0","3.0","91.0","14748.0","-91.0","14748.0","13256.0","0.0","151.0","298.0","1043.0","14748.0","1476.0","0.0","0.0","0.0","0.0","0.0","1476.0","767.0","6753.0","537.0","632.0","5937.0","112.0","77.0","566.0","2.0","0.0","0.0","0.0","1476.0","13256.0","651.0"
"155","Agralite Electric Coop","MN","Cooperative","45.4","47.3","447.0","253275.0","0.0","253722.0","238558.0","0.0","0.0","342.0","14822.0","253722.0","22665.0","0.0","0.0","0.0","0.0","-60.0","22605.0","10671.0","87612.0","4383.0","6195.0","83325.0","290.0","5799.0","67621.0","578.0","0.0","0.0","0.0","22665.0","238558.0","5251.0"
"157","Town of Advance - (IN)","IN","Municipal","1.0","1.3","0.0","4774.0","0.0","4774.0","4364.0","0.0","0.0","0.0","410.0","4774.0","538.3","0.0","0.0","0.0","0.0","0.0","538.3","455.5","3744.0","238.0","82.8","620.0","33.0","0.0","0.0","0.0","0.0","0.0","0.0","538.3","4364.0","271.0"
"162","Aiken Electric Coop Inc","SC","Cooperative","222.7","222.6","0.0","980124.0","0.0","980124.0","938436.0","0.0","1145.0","0.0","40543.0","980124.0","115739.8","0.0","0.0","0.0","0.0","889.6","116629.4","87168.9","623544.0","45490.0","15710.8","134771.0","2553.0","12860.1","180121.0","16.0","0.0","0.0","0.0","115739.8","938436.0","48059.0"
"174","Aitkin Public Utilities Comm","MN","Municipal","7.8","6.9","0.0","35966.0","0.0","35966.0","34494.0","0.0","1046.0","0.0","426.0","35966.0","4147.0","0.0","0.0","0.0","0.0","0.0","4147.0","1401.0","12921.0","1641.0","775.0","6058.0","268.0","1971.0","15515.0","79.0","0.0","0.0","0.0","4147.0","34494.0","1988.0"
"176","Ajo Improvement Co","AZ","Investor Owned","1.5","1.0","0.0","7729.0","0.0","7729.0","7729.0","0.0","0.0","0.0","0.0","7729.0","793.1","0.0","0.0","0.0","0.0","0.0","793.1","502.7","4717.0","799.0","290.4","3012.0","143.0","0.0","0.0","0.0","0.0","0.0","0.0","793.1","7729.0","942.0"
"182","City of Akron - (IA)","IA","Municipal","5.1","3.5","0.0","18760.0","0.0","18760.0","16585.0","0.0","786.0","0.0","1389.0","18760.0","1712.0","0.0","0.0","0.0","0.0","0.0","1712.0","803.0","8483.0","694.0","194.0","1800.0","110.0","715.0","6302.0","38.0","0.0","0.0","0.0","1712.0","16585.0","842.0"
"183","Village of Akron - (NY)","NY","Municipal","9.0","11.7","0.0","57274.0","0.0","57274.0","54769.0","0.0","66.0","0.0","2439.0","57274.0","2873.0","0.0","0.0","0.0","0.0","125.0","2998.0","954.0","18267.0","1442.0","151.0","2416.0","174.0","1768.0","34086.0","37.0","0.0","0.0","0.0","2873.0","54769.0","1653.0"
"191","Alamo Power District No 3","NV","Political Subdivision","3.3","3.4","0.0","14923.0","0.0","14923.0","13742.0","0.0","0.0","14.0","1167.0","14923.0","1585.4","0.0","0.0","0.0","0.0","8.7","1594.1","997.5","7898.0","605.0","389.8","3561.0","91.0","198.1","2283.0","40.0","0.0","0.0","0.0","1585.4","13742.0","736.0"
"192","Akiachak Native Community Electric","AK","Cooperative","0.3","0.3","1719.0","36.0","0.0","1755.0","1755.0","0.0","0.0","0.0","0.0","1755.0","1632.9","0.0","0.0","3089.8","0.0","0.0","4722.7","305.1","654.0","183.0","1327.8","1101.0","56.0","0.0","0.0","0.0","0.0","0.0","0.0","1632.9","1755.0","239.0"
"195","Alabama Power Co","AL","Investor Owned","11541.5","10711.7","56870569.0","8958721.0","493402.0","66322692.0","54152400.0","8586435.0","1336.0","126062.0","3456459.0","66322692.0","5500869.0","0.0","339209.0","-4956.0","61221.0","148924.0","6045267.0","2448683.0","18264230.0","1280955.0","1659453.0","13740331.0","201106.0","1392733.0","22147839.0","6173.0","0.0","0.0","0.0","5500869.0","54152400.0","1488234.0"
"198","City of Alton","IA","Municipal","2.4","3.3","0.0","12864.0","-111.0","12753.0","12110.0","0.0","150.0","49.0","444.0","12753.0","925.0","0.0","0.0","0.0","0.0","0.0","925.0","533.0","6321.0","455.0","392.0","5789.0","129.0","0.0","0.0","0.0","0.0","0.0","0.0","925.0","12110.0","584.0"
"201","City of Alachua - (FL)","FL","Municipal","28.7","24.4","0.0","137182.0","0.0","137182.0","130169.0","0.0","0.0","1259.0","5754.0","137182.0","14146.0","0.0","0.0","0.0","0.0","51.0","14197.0","5190.0","44764.0","3895.0","8956.0","85405.0","721.0","0.0","0.0","0.0","0.0","0.0","0.0","14146.0","130169.0","4616.0"
"202","Town of Black Creek - (NC)","NC","Municipal","2.4","3.3","0.0","12921.0","0.0","12921.0","11366.0","0.0","0.0","0.0","1555.0","12921.0","1462.0","0.0","0.0","0.0","0.0","0.0","1462.0","1145.0","8976.0","645.0","317.0","2390.0","117.0","0.0","0.0","0.0","0.0","0.0","0.0","1462.0","11366.0","762.0"
"207","City of Alameda","CA","Municipal","62.1","62.0","0.0","356594.0","0.0","356594.0","342755.0","0.0","0.0","0.0","13839.0","356594.0","62579.9","0.0","0.0","0.0","0.0","5831.1","68411.0","24923.5","125585.0","29625.0","37656.4","217170.0","4006.0","0.0","0.0","0.0","0.0","0.0","0.0","62579.9","342755.0","33631.0"
"213","Alaska Electric Light&Power Co","AK","Investor Owned","55.0","66.0","123203.0","235572.0","0.0","358775.0","337796.0","0.0","0.0","4564.0","16415.0","358775.0","43712.9","0.0","0.0","0.0","0.0","676.7","44389.6","20309.5","143208.0","14793.0","14572.2","121011.0","2354.0","8831.2","73577.0","133.0","0.0","0.0","0.0","43712.9","337796.0","17280.0"
"219","Alaska Power and Telephone Co","WA","Investor Owned","1.0","1.0","23806.0","50884.0","0.0","74690.0","67047.0","0.0","0.0","1751.0","5892.0","74690.0","18401.0","0.0","0.0","0.0","0.0","2405.0","20806.0","7720.0","25514.0","5631.0","10681.0","41533.0","2502.0","0.0","0.0","0.0","0.0","0.0","0.0","18401.0","67047.0","8133.0"
"221","Alaska Village Elec Coop, Inc","AK","Cooperative","17.8","23.2","127782.0","0.0","0.0","127782.0","118982.0","0.0","0.0","3258.0","5542.0","127782.0","55665.1","0.0","0.0","0.0","0.0","804.6","56469.7","21366.4","41117.0","8065.0","34298.7","77865.0","3382.0","0.0","0.0","0.0","0.0","0.0","0.0","55665.1","118982.0","11447.0"
"228","City of Albany - (MO)","MO","Municipal","5.2","5.2","0.0","15723.0","0.0","15723.0","15151.0","0.0","0.0","572.0","0.0","15723.0","2054.0","0.0","0.0","0.0","0.0","0.0","2054.0","1247.0","8615.0","882.0","807.0","6536.0","148.0","0.0","0.0","0.0","0.0","0.0","0.0","2054.0","15151.0","1030.0"
"229","City of Albany - (IL)","IL","Municipal","2.0","1.0","0.0","4912.0","0.0","4912.0","4744.0","0.0","63.0","0.0","105.0","4912.0","596.0","0.0","0.0","0.0","0.0","13.0","609.0","507.0","3791.0","437.0","89.0","953.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","596.0","4744.0","454.0"
"230","Albany Utility Board","GA","Municipal","182.1","162.1","0.0","914950.0","0.0","914950.0","881515.0","0.0","0.0","0.0","33435.0","914950.0","97945.0","0.0","0.0","0.0","0.0","442.0","98387.0","38596.0","358604.0","31473.0","59349.0","522911.0","5610.0","0.0","0.0","0.0","0.0","0.0","0.0","97945.0","881515.0","37083.0"
"232","City of Albemarle - (NC)","NC","Municipal","63.0","58.6","0.0","293574.0","0.0","293574.0","282568.0","0.0","0.0","94.0","10912.0","293574.0","32014.1","0.0","0.0","0.0","0.0","296.3","32310.4","16750.9","131544.0","9859.0","13003.7","121443.0","2200.0","2259.5","29581.0","13.0","0.0","0.0","0.0","32014.1","282568.0","12072.0"
"240","Albemarle Electric Member Corp","NC","Cooperative","54.0","57.9","0.0","235364.0","0.0","235364.0","219383.0","0.0","0.0","612.0","15369.0","235364.0","29768.0","0.0","0.0","0.0","0.0","725.0","30493.0","24981.0","177135.0","11955.0","4166.0","34650.0","1103.0","621.0","7598.0","21.0","0.0","0.0","0.0","29768.0","219383.0","13079.0"
"241","Albertville Municipal Utilities Board","AL","Municipal","106.0","97.7","0.0","623425.0","0.0","623425.0","604222.0","0.0","0.0","0.0","19203.0","623425.0","47507.0","0.0","0.0","0.0","0.0","752.7","48259.7","11979.0","121847.0","8065.0","18067.0","174671.0","2197.0","17461.0","307704.0","15.0","0.0","0.0","0.0","47507.0","604222.0","10277.0"
"244","City of Albion - (ID)","ID","Municipal","0.2","0.9","0.0","199095.0","0.0","199095.0","3138.0","0.0","0.0","1744.0","194213.0","199095.0","275.0","0.0","0.0","0.0","0.0","301.0","576.0","197.0","2103.0","183.0","78.0","1035.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","275.0","3138.0","218.0"
"261","AGC Division of APG Inc","PA","Investor Owned","507.0","421.0","4209036.0","328239.0","0.0","4537275.0","3457376.0","944619.0","0.0","0.0","135280.0","4537275.0","148499.9","0.0","21933.5","858.6","0.0","4501.1","175793.1","0.0","0.0","0.0","0.0","0.0","0.0","148499.9","3457376.0","1.0","0.0","0.0","0.0","148499.9","3457376.0","1.0"
"266","City of Alpha - (MN)","MN","Municipal","1.0","1.0","0.0","1057.0","0.0","1057.0","1057.0","0.0","0.0","0.0","0.0","1057.0","134.0","0.0","0.0","0.0","0.0","0.0","134.0","70.0","659.0","70.0","64.0","398.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","134.0","1057.0","79.0"
"276","Alcorn County Elec Power Assn","MS","Cooperative","123.9","100.6","0.0","613125.0","0.0","613125.0","591269.0","0.0","0.0","843.0","21012.0","613125.0","55919.0","0.0","0.0","0.0","0.0","1476.6","57395.6","25239.0","220176.0","14811.0","19889.0","163340.0","4008.0","10791.0","207753.0","6.0","0.0","0.0","0.0","55919.0","591269.0","18825.0"
"282","Village of Arcadia - (OH)","OH","Municipal","1.1","1.0","0.0","5380.0","0.0","5380.0","5058.0","0.0","0.0","0.0","322.0","5380.0","665.2","0.0","0.0","0.0","0.0","0.0","665.2","371.1","2814.0","249.0","116.1","844.0","49.0","178.0","1400.0","3.0","0.0","0.0","0.0","665.2","5058.0","301.0"
"289","City of Alexander City","AL","Municipal","29.9","29.8","0.0","150366.0","0.0","150366.0","129688.0","0.0","0.0","0.0","20678.0","150366.0","13307.0","0.0","0.0","0.0","0.0","0.0","13307.0","5725.0","56011.0","4983.0","3914.0","27691.0","1010.0","3668.0","45986.0","61.0","0.0","0.0","0.0","13307.0","129688.0","6054.0"
"295","City of Alexandria - (MN)","MN","Municipal","58.9","47.9","66.0","291147.0","0.0","291213.0","281812.0","0.0","0.0","0.0","9401.0","291213.0","25137.4","0.0","0.0","0.0","0.0","894.9","26032.3","8055.4","77784.0","8244.0","3749.0","35906.0","1692.0","13333.0","168122.0","208.0","0.0","0.0","0.0","25137.4","281812.0","10144.0"
"296","Alfalfa Electric Coop, Inc","OK","Cooperative","105.4","111.7","0.0","734182.0","0.0","734182.0","714356.0","0.0","0.0","374.0","19452.0","734182.0","52085.0","0.0","0.0","0.0","0.0","230.0","52315.0","5373.0","55483.0","2920.0","6512.0","46202.0","5408.0","40200.0","612671.0","276.0","0.0","0.0","0.0","52085.0","714356.0","8604.0"
"298","City of Alexandria - (LA)","LA","Municipal","146.0","116.0","97697.0","741054.0","0.0","838751.0","682356.0","97697.0","9951.0","0.0","48747.0","838751.0","66592.0","0.0","4168.0","0.0","0.0","0.0","70760.0","29195.0","291666.0","20034.0","36932.0","384987.0","3786.0","465.0","5703.0","7.0","0.0","0.0","0.0","66592.0","682356.0","23827.0"
"305","Alger-Delta Coop Electric Assn","MI","Cooperative","16.3","14.1","0.0","85152.0","0.0","85152.0","75981.0","0.0","0.0","0.0","9171.0","85152.0","14799.0","0.0","0.0","0.0","0.0","0.0","14799.0","10157.0","49253.0","9540.0","2200.0","13869.0","548.0","2442.0","12859.0","1.0","0.0","0.0","0.0","14799.0","75981.0","10089.0"
"307","Algoma Utility Comm","WI","Municipal","7.2","6.1","0.0","39156.0","0.0","39156.0","37325.0","0.0","0.0","73.0","1758.0","39156.0","3898.7","0.0","0.0","0.0","0.0","34.0","3932.7","1385.0","11220.0","1663.0","1986.4","19434.0","360.0","527.3","6671.0","1.0","0.0","0.0","0.0","3898.7","37325.0","2024.0"
"308","City of Acworth - (GA)","GA","Municipal","29.3","15.3","0.0","107242.0","0.0","107242.0","101639.0","0.0","0.0","2286.0","3317.0","107242.0","13885.9","0.0","0.0","0.0","0.0","921.8","14807.7","8997.5","62904.0","5970.0","4651.3","36971.0","551.0","237.1","1764.0","3.0","0.0","0.0","0.0","13885.9","101639.0","6524.0"
"309","City of Algona - (IA)","IA","Municipal","22.0","18.0","47398.0","175068.0","-2572.0","219894.0","113367.0","100475.0","0.0","1967.0","4085.0","219894.0","11188.0","0.0","3311.0","0.0","0.0","0.0","14499.0","3992.0","28102.0","3044.0","3342.0","28188.0","676.0","3854.0","57077.0","16.0","0.0","0.0","0.0","11188.0","113367.0","3736.0"
"329","Allamakee-Clayton El Coop, Inc","IA","Cooperative","31.7","28.1","148.0","150540.0","0.0","150688.0","133395.0","9020.0","0.0","504.0","7769.0","150688.0","19198.6","0.0","403.3","0.0","0.0","316.1","19918.0","17353.1","118721.0","9462.0","1845.5","14674.0","525.0","0.0","0.0","0.0","0.0","0.0","0.0","19198.6","133395.0","9987.0"
"366","City of Allendale- (IL)","IL","Municipal","1.1","0.6","0.0","3083.0","0.0","3083.0","3083.0","0.0","0.0","0.0","0.0","3083.0","366.0","0.0","0.0","0.0","0.0","0.0","366.0","272.0","2920.0","239.0","94.0","163.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","366.0","3083.0","259.0"
"367","City of Alliance- (NE)","NE","Municipal","24.7","20.1","32.0","116882.0","-4385.0","112529.0","108070.0","0.0","1932.0","0.0","2527.0","112529.0","13012.9","0.0","0.0","0.0","0.0","1059.6","14072.5","5079.7","39157.0","4208.0","4984.0","40050.0","1049.0","2949.2","28863.0","9.0","0.0","0.0","0.0","13012.9","108070.0","5266.0"
"385","City of Alma - (KS)","KS","Municipal","3.0","1.0","0.0","12711.0","0.0","12711.0","12711.0","0.0","0.0","0.0","0.0","12711.0","1532.0","0.0","0.0","0.0","0.0","0.0","1532.0","459.7","3410.0","360.0","363.3","2791.0","108.0","709.0","6510.0","4.0","0.0","0.0","0.0","1532.0","12711.0","472.0"
"392","Alpena Power Co","MI","Investor Owned","59.0","53.0","0.0","348342.0","0.0","348342.0","333474.0","0.0","0.0","123.0","14745.0","348342.0","34370.6","0.0","0.0","0.0","0.0","257.4","34628.0","12609.4","86654.0","13698.0","12520.6","97865.0","2809.0","9240.6","148955.0","4.0","0.0","0.0","0.0","34370.6","333474.0","16511.0"
"405","City of Alta - (IA)","IA","Municipal","4.1","3.6","119.0","18661.0","0.0","18780.0","18780.0","0.0","0.0","0.0","0.0","18780.0","1933.0","0.0","0.0","0.0","160.6","0.0","2093.6","1046.1","10071.0","829.0","886.9","8709.0","157.0","0.0","0.0","0.0","0.0","0.0","0.0","1933.0","18780.0","986.0"
"406","City of Altamont - (IL)","IL","Municipal","6.4","4.3","71.0","26000.0","0.0","26071.0","22879.0","0.0","0.0","0.0","3192.0","26071.0","2437.0","0.0","0.0","0.0","0.0","136.0","2573.0","1428.0","11321.0","1348.0","347.0","3632.0","171.0","662.0","7926.0","24.0","0.0","0.0","0.0","2437.0","22879.0","1543.0"
"407","Altamaha Electric Member Corp","GA","Cooperative","94.1","97.2","0.0","451195.0","0.0","451195.0","440677.0","0.0","0.0","0.0","10518.0","451195.0","52878.0","0.0","0.0","0.0","0.0","597.0","53475.0","32685.0","240928.0","18705.0","10679.0","65649.0","1858.0","9514.0","134100.0","227.0","0.0","0.0","0.0","52878.0","440677.0","20790.0"
"408","City of Altamont - (KS)","KS","Municipal","2.4","1.3","0.0","8286.0","0.0","8286.0","7514.0","0.0","0.0","0.0","772.0","8286.0","899.0","0.0","0.0","0.0","0.0","0.0","899.0","571.0","6208.0","540.0","328.0","1306.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","899.0","7514.0","551.0"
"416","City of Altus - (OK)","OK","Municipal","57.6","29.4","0.0","219167.0","0.0","219167.0","196655.0","0.0","0.0","9137.0","13375.0","219167.0","23102.0","0.0","0.0","0.0","0.0","0.0","23102.0","13097.0","89333.0","7584.0","6451.0","60979.0","1164.0","3554.0","46343.0","2.0","0.0","0.0","0.0","23102.0","196655.0","8750.0"
"432","City of Alta Vista- (IA)","IA","Municipal","0.4","0.5","0.0","1761.0","125.0","1886.0","1695.0","0.0","66.0","125.0","0.0","1886.0","182.2","0.0","0.0","0.0","0.0","2.0","184.2","133.1","1183.0","134.0","45.6","458.0","29.0","3.5","54.0","9.0","0.0","0.0","0.0","182.2","1695.0","172.0"
"471","Amana Society Service Co","IA","Investor Owned","15.0","14.0","2490.0","96422.0","0.0","98912.0","98607.0","0.0","0.0","0.0","305.0","98912.0","8261.0","0.0","0.0","0.0","0.0","65.0","8326.0","961.0","7260.0","709.0","1003.0","8500.0","181.0","6297.0","82847.0","1.0","0.0","0.0","0.0","8261.0","98607.0","891.0"
"482","City of Alvarado - (MN)","MN","Municipal","1.2","1.0","0.0","4272.0","0.0","4272.0","3841.0","0.0","168.0","0.0","263.0","4272.0","459.0","0.0","0.0","0.0","0.0","0.0","459.0","305.0","2739.0","164.0","154.0","1102.0","31.0","0.0","0.0","0.0","0.0","0.0","0.0","459.0","3841.0","195.0"
"540","BP Energy Company","TX","Retail Power Marketer","13.0","13.0","0.0","897418.0","0.0","897418.0","897418.0","0.0","0.0","0.0","0.0","897418.0","28792.0","0.0","0.0","0.0","0.0","0.0","28792.0","0.0","0.0","0.0","0.0","0.0","0.0","28792.0","897418.0","5.0","0.0","0.0","0.0","28792.0","897418.0","5.0"
"554","City of Ames - (IA)","IA","Municipal","155.9","117.3","126113.0","663514.0","0.0","789627.0","639455.0","121333.0","0.0","445.0","28394.0","789627.0","57695.1","0.0","2884.8","0.0","1455.2","8127.7","70162.8","19680.1","169030.0","23943.0","27774.4","341429.0","3006.0","10240.6","128996.0","7.0","0.0","0.0","0.0","57695.1","639455.0","26956.0"
"560","City of Amherst- (OH)","OH","Municipal","29.6","18.3","0.0","109030.0","0.0","109030.0","107005.0","0.0","0.0","0.0","2025.0","109030.0","12751.0","0.0","0.0","0.0","0.0","0.0","12751.0","6909.0","58494.0","5586.0","1985.0","15844.0","612.0","3857.0","32667.0","78.0","0.0","0.0","0.0","12751.0","107005.0","6276.0"
"562","Amicalola Electric Member Corp","GA","Cooperative","190.7","204.5","0.0","809836.0","0.0","809836.0","786387.0","0.0","0.0","1087.0","22362.0","809836.0","89629.5","0.0","0.0","0.0","0.0","39.7","89669.2","74868.9","666875.0","44909.0","14760.6","119512.0","5082.0","0.0","0.0","0.0","0.0","0.0","0.0","89629.5","786387.0","49991.0"
"571","City of Amory","MS","Municipal","28.3","21.5","0.0","133156.0","0.0","133156.0","129268.0","0.0","0.0","0.0","3888.0","133156.0","13167.0","0.0","0.0","0.0","0.0","347.4","13514.4","4273.0","40174.0","2881.0","6113.0","54152.0","1122.0","2781.0","34942.0","3.0","0.0","0.0","0.0","13167.0","129268.0","4006.0"
"577","City of Alcoa Utilities","TN","Municipal","137.2","154.2","0.0","649867.0","0.0","649867.0","622904.0","0.0","0.0","15.0","26948.0","649867.0","67401.0","0.0","0.0","0.0","0.0","2151.7","69552.7","42659.0","391395.0","25859.0","24599.0","230483.0","3856.0","143.0","1026.0","1.0","0.0","0.0","0.0","67401.0","622904.0","29716.0"
"588","Anadarko Public Works Authority","OK","Municipal","16.2","19.1","7640.0","46458.0","0.0","54098.0","54098.0","0.0","0.0","0.0","0.0","54098.0","4891.0","0.0","0.0","0.0","0.0","0.0","4891.0","2478.0","25392.0","1914.0","2413.0","28706.0","532.0","0.0","0.0","0.0","0.0","0.0","0.0","4891.0","54098.0","2446.0"
"590","City of Anaheim - (CA)","CA","Municipal","530.0","299.0","22353.0","3009839.0","0.0","3032192.0","2237118.0","718305.0","0.0","0.0","76769.0","3032192.0","362872.0","0.0","38138.0","0.0","38677.0","4495.0","444182.0","99321.0","584770.0","102567.0","131998.0","740875.0","17415.0","131553.0","911473.0","297.0","0.0","0.0","0.0","362872.0","2237118.0","120279.0"
"599","Anchorage Municipal Light and Power","AK","Municipal","153.0","150.0","1125455.0","66345.0","0.0","1191800.0","923428.0","230750.0","0.0","0.0","37622.0","1191800.0","158568.6","0.0","10803.5","-3467.1","0.0","885.5","166790.5","26832.6","115730.0","24721.0","131736.0","807698.0","6413.0","0.0","0.0","0.0","0.0","0.0","0.0","158568.6","923428.0","31134.0"
"604","City of Andalusia","AL","Municipal","63.4","47.9","0.0","383269.0","0.0","383269.0","379208.0","0.0","0.0","0.0","4061.0","383269.0","28293.0","0.0","0.0","0.0","0.0","0.0","28293.0","5625.0","43116.0","3632.0","8575.0","60488.0","1007.0","14093.0","275604.0","2.0","0.0","0.0","0.0","28293.0","379208.0","4641.0"
"636","City of Anderson - (IN)","IN","Municipal","187.2","145.8","0.0","911366.0","0.0","911366.0","866516.0","0.0","0.0","0.0","44850.0","911366.0","81632.2","0.0","0.0","0.0","0.0","1088.0","82720.2","35145.3","316543.0","30444.0","28778.2","301195.0","3846.0","17708.7","248778.0","61.0","0.0","0.0","0.0","81632.2","866516.0","34351.0"
"661","Village of Andover - (NY)","NY","Municipal","1.0","2.0","0.0","7071.0","0.0","7071.0","7071.0","0.0","0.0","0.0","0.0","7071.0","308.0","0.0","0.0","0.0","0.0","0.0","308.0","194.0","4454.0","600.0","114.0","2617.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","308.0","7071.0","610.0"
